companyName,companyIndustry,recruitmentType,jobName,jobCity,jobPeopNum,releaseTime,companySize,companyType,positionCategory,jobURL
心动网络股份有限公司-技术开发类,"计算机软件,网络游戏",校园招聘,前端开发工程师（TapTap）,上海,若干,2017-11-08,1000-9999人,股份制企业,实习生,//xiaoyuan.zhaopin.com/job/CC000810240J90000015000
心动网络股份有限公司-技术开发类,"计算机软件,网络游戏",校园招聘,技术总监助理（技术型）,上海,若干,2017-11-08,1000-9999人,股份制企业,实习生,//xiaoyuan.zhaopin.com/job/CC000810240J90000008000
心动网络股份有限公司-游戏策划类,"计算机软件,网络游戏",校园招聘,系统策划（仙境传说RO）,上海,若干,2017-11-08,1000-9999人,股份制企业,实习生,//xiaoyuan.zhaopin.com/job/CC000810240J90000028000
心动网络股份有限公司-产品运营类,"计算机软件,网络游戏",校园招聘,产品专员（互联网方向）,上海,若干,2017-11-08,1000-9999人,股份制企业,实习生,//xiaoyuan.zhaopin.com/job/CC000810240J90000025000
心动网络股份有限公司-游戏美术类,"计算机软件,网络游戏",校园招聘,UI设计师,上海,若干,2017-11-08,1000-9999人,股份制企业,实习生,//xiaoyuan.zhaopin.com/job/CC000810240J90000021000
心动网络股份有限公司-产品运营类,"计算机软件,网络游戏",校园招聘,产品专员（游戏方向）,上海,若干,2017-11-08,1000-9999人,股份制企业,实习生,//xiaoyuan.zhaopin.com/job/CC000810240J90000026000
心动网络股份有限公司-游戏美术类,"计算机软件,网络游戏",校园招聘,平面设计师,上海,若干,2017-11-08,1000-9999人,股份制企业,平面设计,//xiaoyuan.zhaopin.com/job/CC000810240J90000031000
心动网络股份有限公司-技术开发类,"计算机软件,网络游戏",校园招聘,Golang开发工程师（TapTap）,上海,若干,2017-11-08,1000-9999人,股份制企业,实习生,//xiaoyuan.zhaopin.com/job/CC000810240J90000014000
心动网络股份有限公司-产品运营类,"计算机软件,网络游戏",校园招聘,手游运营专员（二次元）,上海,若干,2017-11-08,1000-9999人,股份制企业,实习生,//xiaoyuan.zhaopin.com/job/CC000810240J90000022000
心动网络股份有限公司-技术开发类,"计算机软件,网络游戏",校园招聘,运维工程师,上海,若干,2017-11-08,1000-9999人,股份制企业,实习生,//xiaoyuan.zhaopin.com/job/CC000810240J90000007000
威马汽车技术有限公司-威马汽车技术有限公司,汽车/摩托车,校园招聘,ESB运维开发工程师,上海,1,2017-11-08,500-999人,民营,其他,//xiaoyuan.zhaopin.com/job/CC000882586J90000032000
上海孚厘金融信息服务有限公司-2018校园招聘,基金/证券/期货/投资,校园招聘,营销储备生（专业不限）,上海,若干,2017-11-08,100-499人,民营,销售代表,//xiaoyuan.zhaopin.com/job/CC000944585J90000001000
上海孚厘金融信息服务有限公司-2018校园招聘,基金/证券/期货/投资,校园招聘,管培生,上海,10,2017-11-08,100-499人,民营,储备干部,//xiaoyuan.zhaopin.com/job/CC000944585J90000019000
威马汽车技术有限公司-威马汽车技术有限公司,汽车/摩托车,校园招聘,公司财务管理培训生,上海,1,2017-11-07,500-999人,民营,财务助理,//xiaoyuan.zhaopin.com/job/CC000882586J90000042000
威马汽车技术有限公司-威马汽车技术有限公司,汽车/摩托车,校园招聘,运营控制管理培训生,上海,4,2017-11-07,500-999人,民营,其他,//xiaoyuan.zhaopin.com/job/CC000882586J90000041000
威马汽车技术有限公司-威马汽车技术有限公司,汽车/摩托车,校园招聘,工程师,上海,5,2017-11-07,500-999人,民营,工程总监,//xiaoyuan.zhaopin.com/job/CC000882586J90000043000
融信地产-融信中国2018届信之翼校园招聘,房地产/建筑/建材/工程,校园招聘,信之翼-渠道岗,上海,若干,2017-11-07,500-999人,合资,其他,//xiaoyuan.zhaopin.com/job/CC000107672J90000003000
天津银行股份有限公司-外地分行综合类岗位,银行,校园招聘,综合类岗位-上海分行,上海,若干,2017-11-07,500-999人,股份制企业,其他,//xiaoyuan.zhaopin.com/job/CC000134317J90000022000
融信地产-融信中国2018届信之翼校园招聘,房地产/建筑/建材/工程,校园招聘,信之翼-品牌策划岗,上海,若干,2017-11-07,500-999人,合资,品牌专员/助理,//xiaoyuan.zhaopin.com/job/CC000107672J90000002000
威马汽车技术有限公司-威马汽车技术有限公司,汽车/摩托车,校园招聘,活动运营专员,上海,1,2017-11-07,500-999人,民营,其他,//xiaoyuan.zhaopin.com/job/CC000882586J90000006000
融信地产-融信中国2018届信之翼校园招聘,房地产/建筑/建材/工程,校园招聘,信之翼-销控岗,上海,若干,2017-11-07,500-999人,合资,其他,//xiaoyuan.zhaopin.com/job/CC000107672J90000004000
融信地产-融信中国2018届信之翼校园招聘,房地产/建筑/建材/工程,校园招聘,信之翼-营销岗,上海,若干,2017-11-07,500-999人,合资,大客户销售代表,//xiaoyuan.zhaopin.com/job/CC000107672J90000000000
融信地产-融信中国2018届信之翼校园招聘,房地产/建筑/建材/工程,校园招聘,信之翼-市场岗,上海,若干,2017-11-07,500-999人,合资,市场策划/企划经理/主管,//xiaoyuan.zhaopin.com/job/CC000107672J90000001000
威马汽车技术有限公司-威马汽车技术有限公司,汽车/摩托车,校园招聘,系统实施工程师,上海,1,2017-11-07,500-999人,民营,其他,//xiaoyuan.zhaopin.com/job/CC000882586J90000031000
华润万家有限公司-华润万家JV华东（Tesco乐购）,其他,校园招聘,财务部管培生,上海,1,2017-11-07,10000人以上,国企,财务分析员,//xiaoyuan.zhaopin.com/job/CC000865617J90000074000
华润万家有限公司-华润万家JV华东（Tesco乐购）,其他,校园招聘,订货部管培生,上海,1,2017-11-07,10000人以上,国企,供应链经理/主管,//xiaoyuan.zhaopin.com/job/CC000865617J90000075000
华润万家有限公司-华润万家JV华东（Tesco乐购）,其他,校园招聘,市场部管培生,上海,2,2017-11-07,10000人以上,国企,市场策划/企划经理/主管,//xiaoyuan.zhaopin.com/job/CC000865617J90000081000
华润万家有限公司-华润万家JV华东（Tesco乐购）,其他,校园招聘,防损部管培生,上海,3,2017-11-07,10000人以上,国企,培训生,//xiaoyuan.zhaopin.com/job/CC000865617J90000088000
华润万家有限公司-华润万家JV华东（Tesco乐购）,其他,校园招聘,质量管理部管培生,上海,1,2017-11-07,10000人以上,国企,培训生,//xiaoyuan.zhaopin.com/job/CC000865617J90000087000
威马汽车技术有限公司-威马汽车技术有限公司,汽车/摩托车,校园招聘,运营支持专员,上海,2,2017-11-07,500-999人,民营,运营主管/专员,//xiaoyuan.zhaopin.com/job/CC000882586J90000013000
赢创工业集团-赢创工业集团,石油/石化/化工,校园招聘,Quality Management Trainee-Technical Service Center /质量管理培训生-技术服务中心,上海,若干,2017-11-07,10000人以上,外商独资,培训生,//xiaoyuan.zhaopin.com/job/CC000865501J90000011000
华润万家有限公司-华润万家JV华东（Tesco乐购）,其他,校园招聘,招商部管培生,上海,3,2017-11-07,10000人以上,国企,培训生,//xiaoyuan.zhaopin.com/job/CC000865617J90000086000
威马汽车技术有限公司-威马汽车技术有限公司,汽车/摩托车,校园招聘,营销系统运营专员,上海,2,2017-11-07,500-999人,民营,其他,//xiaoyuan.zhaopin.com/job/CC000882586J90000010000
华润万家有限公司-华润万家JV华东（Tesco乐购）,其他,校园招聘,人力资源部管培生,上海,1,2017-11-07,10000人以上,国企,培训生,//xiaoyuan.zhaopin.com/job/CC000865617J90000085000
中华联合保险集团股份有限公司-中华联合财产保险股份有限公司,保险,校园招聘,中华财险总公司-创新中心产品经理,上海,若干,2017-11-07,500-999人,国企,保险项目经理/主管,//xiaoyuan.zhaopin.com/job/CC000128386J90000012000
浙江圣奥家具制造有限公司-圣奥集团上海分公司,耐用消费品（服饰/纺织/皮革/家具/家电）,校园招聘,营销专员,上海,若干,2017-11-07,1000-9999人,民营,大客户销售代表,//xiaoyuan.zhaopin.com/job/CC000924398J90000060000
浙江圣奥家具制造有限公司-圣奥集团上海分公司,耐用消费品（服饰/纺织/皮革/家具/家电）,校园招聘,销售助理,上海,1,2017-11-07,1000-9999人,民营,销售行政专员/助理,//xiaoyuan.zhaopin.com/job/CC000924398J90000061000
威马汽车技术有限公司-威马汽车技术有限公司,汽车/摩托车,校园招聘,网点运维专员,上海,1,2017-11-07,500-999人,民营,其他,//xiaoyuan.zhaopin.com/job/CC000882586J90000007000
浙江圣奥家具制造有限公司-圣奥集团上海分公司,耐用消费品（服饰/纺织/皮革/家具/家电）,校园招聘,家具平面设计师,上海,1,2017-11-07,1000-9999人,民营,家具设计,//xiaoyuan.zhaopin.com/job/CC000924398J90000062000
浙江圣奥家具制造有限公司-浙江圣奥家具制造有限公司,耐用消费品（服饰/纺织/皮革/家具/家电）,校园招聘,销售助理,上海,3,2017-11-07,1000-9999人,民营,销售运营专员/助理,//xiaoyuan.zhaopin.com/job/CC000924398J90000013000
浙江圣奥家具制造有限公司-浙江圣奥家具制造有限公司,耐用消费品（服饰/纺织/皮革/家具/家电）,校园招聘,营销专员,上海,33,2017-11-07,1000-9999人,民营,市场营销专员/助理,//xiaoyuan.zhaopin.com/job/CC000924398J90000006000
利丰供应链管理（中国）有限公司-利丰供应链管理（中国）有限公司,其他,校园招聘,管培生：卓越运营部门OE（上海）,上海,若干,2017-11-07,10000人以上,外商独资,其他,//xiaoyuan.zhaopin.com/job/CC000105762J90000014000
利丰供应链管理（中国）有限公司-利丰供应链管理（中国）有限公司,其他,校园招聘,管培生：财务部门 F&amp;A（上海）,上海,若干,2017-11-07,10000人以上,外商独资,其他,//xiaoyuan.zhaopin.com/job/CC000105762J90000015000
利丰供应链管理（中国）有限公司-利丰供应链管理（中国）有限公司,其他,校园招聘,管培生：运输管理部门 TP （上海）,上海,若干,2017-11-07,10000人以上,外商独资,其他,//xiaoyuan.zhaopin.com/job/CC000105762J90000012000
利丰供应链管理（中国）有限公司-利丰供应链管理（中国）有限公司,其他,校园招聘,管培生：信息技术部门IT（上海）,上海,若干,2017-11-07,10000人以上,外商独资,其他,//xiaoyuan.zhaopin.com/job/CC000105762J90000013000
利丰供应链管理（中国）有限公司-利丰供应链管理（中国）有限公司,其他,校园招聘,管培生：客户管理部门 AM（上海）,上海,若干,2017-11-07,10000人以上,外商独资,其他,//xiaoyuan.zhaopin.com/job/CC000105762J90000011000
利丰供应链管理（中国）有限公司-利丰供应链管理（中国）有限公司,其他,校园招聘,管培生：人力资源部门 HR （上海）,上海,若干,2017-11-07,10000人以上,外商独资,其他,//xiaoyuan.zhaopin.com/job/CC000105762J90000017000
华融金融租赁股份有限公司-华融金融租赁股份有限公司,基金/证券/期货/投资,校园招聘,租赁业务岗（上海）,上海,若干,2017-11-07,100-499人,国企,其他,//xiaoyuan.zhaopin.com/job/CC000115549J90000008000
利丰供应链管理（中国）有限公司-利丰供应链管理（中国）有限公司,其他,校园招聘,管培生：业务发展部门 BD （上海）,上海,若干,2017-11-07,10000人以上,外商独资,其他,//xiaoyuan.zhaopin.com/job/CC000105762J90000010000
威马汽车技术有限公司-威马汽车技术有限公司,汽车/摩托车,校园招聘,人力资源专员,上海,2,2017-11-06,500-999人,民营,人力资源专员/助理,//xiaoyuan.zhaopin.com/job/CC000882586J90000053000
威马汽车技术有限公司-威马汽车技术有限公司,汽车/摩托车,校园招聘,销售财务管理培训生,上海,3,2017-11-06,500-999人,民营,财务助理,//xiaoyuan.zhaopin.com/job/CC000882586J90000040000
中国电子科技集团公司第三十二研究所-中国电子科技集团公司第三十二研究所,电子技术/半导体/集成电路,校园招聘,质量工程师,上海,若干,2017-11-06,1000-9999人,国企,可靠度工程师,//xiaoyuan.zhaopin.com/job/CC000914915J90000087000
国家开发银行-上海分行,银行,校园招聘,国家开发银行测试职位-上海分行,上海,若干,2017-11-06,500-999人,国企,招商经理,//xiaoyuan.zhaopin.com/job/CC000106008J90000090000
威马汽车技术有限公司-威马汽车技术有限公司,汽车/摩托车,校园招聘,ERP工程师,上海,3,2017-11-06,500-999人,民营,IT技术支持/维护工程师,//xiaoyuan.zhaopin.com/job/CC000882586J90000029000
上海太太乐食品有限公司-上海太太乐食品有限公司,快速消费品（食品/饮料/烟酒/日化）,校园招聘,产品管培生,上海,若干,2017-11-06,10000人以上,其他,培训生,//xiaoyuan.zhaopin.com/job/CC000119573J90000001000
上海豫园旅游商城股份有限公司-上海豫园旅游商城股份有限公司,"基金/证券/期货/投资,跨领域经营",校园招聘,管理类—投资,上海,3,2017-11-06,1000-9999人,上市公司,培训生,//xiaoyuan.zhaopin.com/job/CC000797486J90000000000
上海太太乐食品有限公司-上海太太乐食品有限公司,快速消费品（食品/饮料/烟酒/日化）,校园招聘,财务管培生,上海,若干,2017-11-06,10000人以上,其他,培训生,//xiaoyuan.zhaopin.com/job/CC000119573J90000000000
上海豫园旅游商城股份有限公司-上海豫园旅游商城股份有限公司,"基金/证券/期货/投资,跨领域经营",校园招聘,管理类—财务,上海,3,2017-11-06,1000-9999人,上市公司,培训生,//xiaoyuan.zhaopin.com/job/CC000797486J90000002000
上海豫园旅游商城股份有限公司-上海豫园旅游商城股份有限公司,"基金/证券/期货/投资,跨领域经营",校园招聘,时尚类—品牌市场,上海,2,2017-11-06,1000-9999人,上市公司,培训生,//xiaoyuan.zhaopin.com/job/CC000797486J90000006000
上海豫园旅游商城股份有限公司-上海豫园旅游商城股份有限公司,"基金/证券/期货/投资,跨领域经营",校园招聘,管理类—战略,上海,3,2017-11-06,1000-9999人,上市公司,培训生,//xiaoyuan.zhaopin.com/job/CC000797486J90000001000
上海豫园旅游商城股份有限公司-上海豫园旅游商城股份有限公司,"基金/证券/期货/投资,跨领域经营",校园招聘,C2M类—大数据分析,上海,2,2017-11-06,1000-9999人,上市公司,培训生,//xiaoyuan.zhaopin.com/job/CC000797486J90000007000
上海太太乐食品有限公司-上海太太乐食品有限公司,快速消费品（食品/饮料/烟酒/日化）,校园招聘,现代渠道管培生,上海,若干,2017-11-06,10000人以上,其他,培训生,//xiaoyuan.zhaopin.com/job/CC000119573J90000002000
